date,close,high,low,open,volume 
2016-11-30T00:00:00.000Z,249.65,252.66,249.65,252.17,1277188
2016-12-01T00:00:00.000Z,249.07,250.22,247.8196,248.85,848347
2016-12-02T00:00:00.000Z,250.87,250.9,248.5,249.62,603882
2016-12-05T00:00:00.000Z,247.49,252.02,247.12,251.88,1220956
2016-12-06T00:00:00.000Z,247.84,248.13,245.14,246.74,1322138
2016-12-07T00:00:00.000Z,247.14,247.79,245.54,247.38,1349063
2016-12-08T00:00:00.000Z,237.72,247.24,236.75,247.14,2847785
2016-12-09T00:00:00.000Z,238.43,239.95,236.77,237.12,1680928
2016-12-12T00:00:00.000Z,232.07,233.64,220.72,233.64,2921807
2016-12-13T00:00:00.000Z,231.56,234.24,230.4716,232.0,1483090
2016-12-14T00:00:00.000Z,232.1,235.83,231.63,232.01,1379757
2016-12-15T00:00:00.000Z,231.99,234.8,231.84,233.02,1043370
2016-12-16T00:00:00.000Z,231.7,234.07,231.03,232.07,1602985
2016-12-19T00:00:00.000Z,233.54,234.08,230.64,232.71,1110229
2016-12-20T00:00:00.000Z,235.14,235.34,233.551,233.97,850915
2016-12-21T00:00:00.000Z,233.15,235.68,233.09,235.55,919189
2016-12-22T00:00:00.000Z,233.72,234.48,232.51,233.61,891775
2016-12-23T00:00:00.000Z,232.99,234.37,231.24,231.47,852059
2016-12-27T00:00:00.000Z,233.24,234.35,232.33,233.97,479436
2016-12-28T00:00:00.000Z,231.95,233.68,231.56,233.24,500083
2016-12-29T00:00:00.000Z,232.63,233.82,232.1,232.23,538546
2016-12-30T00:00:00.000Z,232.58,233.34,231.71,232.88,741112
2017-01-03T00:00:00.000Z,234.89,235.24,233.14,234.1,1179032
2017-01-04T00:00:00.000Z,235.25,236.99,234.83,235.24,664108
2017-01-05T00:00:00.000Z,235.99,237.42,234.35,235.21,891188
2017-01-06T00:00:00.000Z,236.73,237.4998,235.77,235.9,619169
2017-01-09T00:00:00.000Z,235.81,237.92,235.685,236.84,703655
2017-01-10T00:00:00.000Z,233.11,235.79,232.7,235.46,1361203
2017-01-11T00:00:00.000Z,231.55,234.84,230.14,233.8,1142322
2017-01-12T00:00:00.000Z,229.15,231.79,227.87,231.38,1159110
2017-01-13T00:00:00.000Z,230.17,230.99,228.5,229.0,1008072
2017-01-17T00:00:00.000Z,228.48,230.78,227.43,230.78,979429
2017-01-18T00:00:00.000Z,230.24,231.08,228.0,228.46,863578
2017-01-19T00:00:00.000Z,232.39,233.79,230.1,231.26,967281
2017-01-20T00:00:00.000Z,232.11,233.16,230.76,233.11,864523
2017-01-23T00:00:00.000Z,231.69,233.34,230.1295,233.0,779221
2017-01-24T00:00:00.000Z,232.59,232.95,227.49,229.4,1034258
2017-01-25T00:00:00.000Z,230.84,233.24,230.01,233.19,1073020
2017-01-26T00:00:00.000Z,226.96,230.84,223.88,229.21,2499181
2017-01-27T00:00:00.000Z,229.83,234.579,227.03,227.03,1948512
2017-01-30T00:00:00.000Z,229.48,231.84,227.84,230.1,1270663
2017-01-31T00:00:00.000Z,229.08,229.72,226.005,227.89,1495815
2017-02-01T00:00:00.000Z,228.82,230.15,227.73,228.72,1148768
2017-02-02T00:00:00.000Z,229.85,230.14,227.925,228.4,916253
2017-02-03T00:00:00.000Z,231.36,232.93,229.51,230.06,1298120
2017-02-06T00:00:00.000Z,232.82,233.43,231.41,231.56,1097647
2017-02-07T00:00:00.000Z,232.98,233.87,232.1,232.33,816964
2017-02-08T00:00:00.000Z,232.42,233.41,232.26,232.91,972280
2017-02-09T00:00:00.000Z,234.84,235.38,231.98,232.58,1094412
2017-02-10T00:00:00.000Z,236.25,236.56,234.07,234.58,949688
2017-02-13T00:00:00.000Z,239.08,239.85,236.52,237.05,1029479
2017-02-14T00:00:00.000Z,239.62,240.33,238.43,239.01,791000
2017-02-15T00:00:00.000Z,241.59,241.99,238.95,239.14,739729
2017-02-16T00:00:00.000Z,243.53,243.68,240.81,241.6,951062
2017-02-17T00:00:00.000Z,243.58,243.99,241.89,243.39,778205
2017-02-21T00:00:00.000Z,244.12,244.83,241.7,242.27,828898
2017-02-22T00:00:00.000Z,242.98,243.53,242.01,243.35,950109
2017-02-23T00:00:00.000Z,243.86,243.99,241.6001,242.32,724945
2017-02-24T00:00:00.000Z,245.05,245.29,242.54,243.59,815043
2017-02-27T00:00:00.000Z,248.6,249.43,245.11,245.59,1042146
2017-02-28T00:00:00.000Z,247.09,248.3,245.52,247.5,1565170
2017-03-01T00:00:00.000Z,245.93,248.88,245.88,247.87,1899081
2017-03-02T00:00:00.000Z,243.07,245.39,242.59,245.0,1172492
2017-03-03T00:00:00.000Z,242.93,243.76,242.1,243.0,866092
2017-03-06T00:00:00.000Z,242.92,243.66,241.97,242.43,933243
2017-03-07T00:00:00.000Z,243.78,243.92,242.07,242.51,917195
2017-03-08T00:00:00.000Z,243.57,245.08,243.06,244.0,675597
2017-03-09T00:00:00.000Z,244.12,244.74,243.52,244.08,611349
2017-03-10T00:00:00.000Z,243.59,244.83,242.45,244.56,688604
2017-03-13T00:00:00.000Z,244.42,244.73,242.76,243.54,750572
2017-03-14T00:00:00.000Z,243.77,244.37,242.75,243.52,460710
2017-03-15T00:00:00.000Z,243.84,244.45,243.13,243.8,756235
2017-03-16T00:00:00.000Z,240.28,244.1303,239.72,244.0,1081721
2017-03-17T00:00:00.000Z,244.25,244.7,240.69,241.12,1224952
2017-03-20T00:00:00.000Z,242.99,245.46,242.69,244.77,526970
2017-03-21T00:00:00.000Z,239.72,243.7,239.35,243.7,805683
2017-03-22T00:00:00.000Z,241.14,242.0,239.1,239.73,677464
2017-03-23T00:00:00.000Z,239.5,241.38,239.13,241.0,597170
2017-03-24T00:00:00.000Z,236.88,239.83,236.59,239.25,753172
2017-03-27T00:00:00.000Z,235.83,236.37,233.195,235.78,969058
2017-03-28T00:00:00.000Z,237.19,237.98,234.35,235.11,733014
2017-03-29T00:00:00.000Z,236.52,236.92,235.07,236.66,613165
